int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,53,0,0
1,1,0,1,7,100,53,0,0
1,1,1,1,7,100,53,0,0
1,1,1,1,7,100,53,1,1
1,0,0,1,7,100,53,1,1
1,1,0,0,3,13,53,0,0
1,1,1,0,3,13,53,0,0
1,1,1,0,3,13,53,0,0
1,1,1,0,3,13,53,0,0
1,1,1,0,3,13,13,1,0
