int presetn,int psel,int penable,int pwrite,int paddr,int pwdata,int prdata,int pready,int pslverr
1,0,0,0,0,0,0,0,0
1,1,0,1,2,75,0,0,0
1,1,1,1,2,75,0,0,0
1,1,1,1,2,75,0,1,0
1,0,0,1,2,75,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,1,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,0,0
1,1,1,0,3,0,0,1,0
1,0,0,0,3,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,2,75,0,0,0
1,1,1,0,2,75,0,0,0
1,1,1,0,2,75,75,1,0
1,0,0,0,2,75,75,1,0
0,0,0,0,0,0,75,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
